"","Name","Size","Sector","Country","Country Status","Region","Date Added","Title","Publication Year","Type","Report Pdf Address","Report Html Address","Adherence Level","Status","Application Level","Sector Supplements (Final)","GRI Content Index URL","Integrated","Organization type","Listed/Non-listed","OECD","UNGC","CDP","IFC","ISO","External Assurance","Type of Assurance Provider","Assurance Provider","Stakeholder Panel/ Expert Opinion","Assurance Scope","Level of Assurance","Assurance Standard: AA1000 AS","Assurance Stanadard: ISAE3000","Assurance Standard: national (general)","Assurance Standard: national (sustainability)","Materiality Matters Check","GRI Service","Featured Report?","OS","GOLD Community","SDGs"
"648","Kenya Airways Ltd","Large","Aviation","Kenya","DAC-OLIC","Africa","5-1-2018","Annual Report 2016",2016,"Non - GRI","https://www.kenya-airways.com/uploadedFiles/Content/About_Us/Investor_Information/KQ_Annual_Report_2016.pdf",NA,NA,NA,NA,NA,NA,NA,"State-owned company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"649","Korean Air","Large","Aviation","Korea, Republic of","OECD","Asia","4-7-2017","2016 Sustainability Report",2016,"GRI - G4","https://www.koreanair.com/content/dam/koreanair/en/documents/AboutKoreanAir/InvestorRelations/Sustainability/2016_environment_en.pdf","https://www.koreanair.com/global/en/about/economic-responsibility-investor-relations.html","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","No","No","No","Yes","Small consultancy/ boutique firm","Other","No","Specified section(s)","Limited/ Moderate","Yes","No","No","No",NA,NA,"No",NA,"No","No"
"650","LATAM Airlines Group","MNE","Aviation","Chile","DAC-UMICT","Latin America & the Caribbean","24-5-2017","Reporte de Sostenibiliad 2015 LATAM",2016,"GRI - G4","http://media.corporate-ir.net/media_files/IROL/81/81136/Sustainability_Report_2015.pdf","http://sostenibilidad2015.marketinglatam.net/?lang=en","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","Yes","Yes","Yes","No","Yes","Yes","Accountant","Deloitte","No","Entire sustainability report","Limited/ Moderate","No","Yes","No","No",NA,NA,"No",NA,"No","Yes"
"651","Latécoère","MNE","Aviation","France","OECD","Europe","16-6-2017","Registration Document 2015",2016,"Non - GRI","http://www.latecoere-group.com/wp-content/uploads/pdf/EN/Financial-Report/LATECOERE-Financial_Report_2015.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"652","Lima Airport Partners","Large","Aviation","Peru","DAC-UMICT","Latin America & the Caribbean","20-10-2016","Informe de Sostenibilidad 2015",2016,"GRI - G4","https://www.lima-airport.com/esp/Documents/Informe%20de%20Sostenibilidad%202015.pdf",NA,"In accordance - Core",NA,NA,"Airport Operators",NA,"No","Private company","Non-listed","No","No","No","No","Yes","No",NA,NA,"Yes",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"653","Lufthansa Group","MNE","Aviation","Germany","OECD","Europe","18-1-2017","Balance 2016",2016,"Citing-GRI","https://www.lufthansagroup.com/fileadmin/downloads/de/LH-Nachhaltigkeitsbericht-2016.pdf","https://www.lufthansagroup.com/de/verantwortung.html",NA,NA,NA,NA,NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"654","Malaysia Airports","MNE","Aviation","Malaysia","DAC-UMICT","Asia","22-6-2016","Our Foundation for the Future: Sustainability Report 2015",2016,"GRI - G4","http://www.malaysiaairports.com.my/sustainability/pdf_[bursa]%20mahb%20sr15_1007693165.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Other","Yes","Specified section(s)","Reasonable/ High","No","No","No","No",NA,NA,"No",NA,"No","No"
"655","Malta International Airport plc","Large","Aviation","Malta","Non-OECD / Non-DAC","Europe","23-5-2016","Malta International Airport's Sustainability Report 2015",2016,"GRI - G4","https://miamain.blob.core.windows.net/wp-uploads/wp-content/uploads/2016/05/J16_2359-MIA-Annual-Report-2015-GRI-Report_FINALDOCUMENT.pdf","https://www.maltairport.com/corporate/corporate-responsibility/sustainability-report-2015-2/","In accordance - Core",NA,NA,"Not Used",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Accountant","PricewaterhouseCoopers","No","Specified section(s)","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","No"
"656","Manchester Airport Group (MAG)","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","31-8-2017","Corporate Social Responsibility Report 2015-16",2016,"GRI - G4","http://mag-umbraco-media-live.s3.amazonaws.com/1007/mag-group-csr-hr.pdf","http://www2.magworld.co.uk/corporate-social-responsibility/","In accordance - Comprehensive",NA,NA,"Airport Operators","http://mag-umbraco-media-live.s3.amazonaws.com/1012/manchester-airports-group-csr-report-15-16-gri-40.pdf","No","Public institution","Non-listed","No","No","No","No","No","Yes","Engineering firm","SGS","No","Specified section(s)","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","No"
"657","Metropolitan Airports Commission","SME","Aviation","United States of America","OECD","Northern America","25-6-2017","2015 Sustainability Report",2016,"GRI - G4",NA,"https://sustainability.metroairports.org/","In accordance - Core",NA,NA,"Airport Operators","https://sustainability.metroairports.org/stories/s/GRI-G4-Content-Index/6naw-puma","No","Public institution","Listed","No","No","No","No","No","No",NA,NA,"Yes",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"658","MTU Aero Engines","MNE","Aviation","Germany","OECD","Europe","4-9-2016","Nachhaltigkeitsbericht 2015",2016,"GRI - G4",NA,"https://www.mtu-mediapool.de/mediapool/firmendaten/mtu/flipbooks/Nachhaltigkeitsbericht_2015_DE.html","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"659","Mumbai International Airport","Large","Aviation","India","DAC-LMICT","Asia","16-10-2016","The Sustainability Report 2016",2016,"GRI - G4","http://www.csia.in/pressrelease/b6ad084158704513922d6e7ffdf689c1.pdf",NA,"In accordance - Comprehensive",NA,NA,"Airport Operators",NA,"No","Partnership","Non-listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Bureau Veritas","No","Entire sustainability report","Limited/ Moderate","Yes","No","No","Yes",NA,NA,"No",NA,"No","No"
"660","Munich Airport","Large","Aviation","Germany","OECD","Europe","16-2-2017","MEHR GEWINNER Flughafen München: Bericht 2015",2016,"GRI - G4","http://www.munich-airport.de/media/download/general/publikationen/de/ib2015.pdf","http://www.munich-airport.de/de/micro/newsroom/mediathek/pub/index.jsp","In accordance - Comprehensive",NA,NA,"Airport Operators",NA,"No","Private company","Non-listed","Yes","No","Yes","No","No","Yes","Accountant","KPMG","No","Specified section(s)","Limited/ Moderate","No","No","No","No",NA,"Materiality Disclosures Service","No",NA,"Yes","No"
"661","Norwegian","MNE","Aviation","Norway","OECD","Europe","5-12-2016","NORWEGIAN ANNUAL REPORT 2015",2016,"Non - GRI","http://www.norwegian.com/globalassets/documents/annual-report/nas_annualreport_2015.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"662","OMA - Grupo Aeroportuario del Centro Norte","Large","Aviation","Mexico","DAC-UMICT","Latin America & the Caribbean","3-6-2016","Reporte de Sustentabilidad 2015",2016,"GRI - G4","http://www.oma.aero/assets/019/7294.pdf","http://www.oma.aero/es/","In accordance - Core",NA,NA,"Airport Operators",NA,"No","Private company","Listed","No","Yes","No","No","No","Yes","Accountant","Deloitte","No","Specified section(s)","Limited/ Moderate","Yes","Yes","No","No",NA,NA,"No",NA,"No","No"
"663","Qantas","MNE","Aviation","Australia","OECD","Oceania","27-12-2016","2016 Annual Review",2016,"Non - GRI","http://investor.qantas.com/FormBuilder/_Resource/_module/doLLG5ufYkCyEPjF1tpgyw/file/annual-reports/2016AnnualReview.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"664","Rolls-Royce","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","20-2-2018","Annual Report 2015",2016,"Non - GRI","http://www.rolls-royce.com/~/media/Files/R/Rolls-Royce/documents/investors/annual-reports/2015-annual-report-v1.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"665","SAAB Group - Defence and Security","MNE","Aviation","Sweden","OECD","Europe","28-11-2016","Sustainability Report 2015",2016,"GRI - G4","http://saabgroup.com/globalassets/corporate/responsibility/sustainability-reports/saab_cr-15_eng_final.pdf","http://saabgroup.com/responsibility/sustainability-report/","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"666","SAFRAN","Large","Aviation","France","OECD","Europe","4-7-2016","Registration document 2015",2016,"Non - GRI","http://www.safran-group.com/file/download/safran-ddr2015-en-vdef.pdf","http://www.safran-group.com/results/Results",NA,NA,NA,NA,NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"667","SAS Group AB (Sweden)","Large","Aviation","Sweden","OECD","Europe","29-11-2016","Sustainability Report 2014/2015",2016,"GRI - G4","http://www.sasgroup.net/en/wp-content/uploads/sites/2/2016/02/SAS-Group-Sustainability-Report-2014_2015-English.pdf","http://www.sasgroup.net/en/sas-sustainability-report-20142015/","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","Yes","Accountant","PricewaterhouseCoopers","No","Entire sustainability report","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","No"
"668","Schiphol Group","Large","Aviation","Netherlands","OECD","Europe","29-12-2016","Annual Report 2015",2016,"GRI - G4",NA,"http://www.annualreportschiphol.com/annual-statements","Undeclared",NA,NA,"Airport Operators","http://www.annualreportschiphol.com/annual-statements/socio-economic-accountability/gri-table","Yes","State-owned company","Non-listed","No","Yes","No","No","No","Yes","Accountant","KPMG","No","Specified section(s)","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","No"
"669","Singapore Airlines Limited","Large","Aviation","Singapore","Non-OECD / Non-DAC","Asia","14-8-2016","Sustainability Report FY2015-16",2016,"GRI - G4","http://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/sustainabilityreport1516.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Subsidiary","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"670","Southwest Airlines","Large","Aviation","United States of America","OECD","Northern America","27-10-2016","2015 Southwest Airlines One Report",2016,"Citing-GRI",NA,"http://www.southwestonereport.com/2015/#/",NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"671","Swedavia","Large","Aviation","Sweden","OECD","Europe","4-12-2016","Annual and Sustainability Report 2015",2016,"GRI - G4","https://www.swedavia.com/PageFiles/6031920/Swedavia-Annual-Report-2016.pdf","https://www.swedavia.com/about-swedavia/financial-communication/reports/#gref","In accordance - Core",NA,NA,"Not Applicable",NA,"Yes","State-owned company","Non-listed","No","Yes","No","No","No","Yes","Accountant","Ernst & Young","No","Entire sustainability report","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","No"
"672","Swissport international Ltd","MNE","Aviation","Switzerland","OECD","Europe","26-1-2017","Sustainability Report 2016",2016,"Citing-GRI","http://www.swissport.com/fileadmin/downloads/publications/2016/Sustainability-Report_2016.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"673","Sydney Airport","Large","Aviation","Australia","OECD","Oceania","30-4-2017","Sydney Airport Sustainability Report 2016",2016,"GRI - G4","http://www.asx.com.au/asxpdf/20170317/pdf/43gw1r80d1snsf.pdf","http://sustainability.sydneyairport.com.au/","In accordance - Core",NA,NA,"Airport Operators","http://sustainability.sydneyairport.com.au/gri-index/","No","Private company","Listed","No","No","No","No","No","Yes","Accountant","KPMG","No","Not specified","Limited/ Moderate","No","No","No","No",NA,NA,"No",NA,"No","Yes"
"674","Tallinn Airport","Large","Aviation","Estonia","OECD","Europe","30-5-2017","Annual Report 2015",2016,"GRI - G4","http://www.tallinn-airport.ee/wordpress/wp-content/uploads/2016/05/Aastaaruanne_2015_eng_L-PLIK.pdf","http://www.tallinn-airport.ee/en/about-us/annual-reports/","In accordance - Core",NA,NA,"Airport Operators",NA,"Yes","State-owned company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"675","TAP Group","MNE","Aviation","Portugal","OECD","Europe","5-2-2017","Sustainability Report 2015",2016,"GRI - G4","http://new.flytap.com/prjdir/flytap/mediaRep/editors/Contentimages/INSTITUTIONAL/PDF/TAP/Relatorios/sust/2015/RS2015-EN.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Non-listed","No","Yes","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"676","TAV","Large","Aviation","Turkey","DAC-UMICT","Asia","7-9-2016","TAV Airports",2016,"GRI - G4","http://www.tavhavalimanlari.com.tr/tr-TR/Documents/en2015.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","Yes","Accountant","Other","No","GHG only","Limited/ Moderate","No","No","No","No",NA,"Materiality Disclosures Service","No",NA,"No","No"
"677","Thai Airways International Public Company Limited","MNE","Aviation","Thailand","DAC-UMICT","Asia","25-1-2017","Sustainability Report 2015",2016,"GRI - G4","http://thai.listedcompany.com/misc/sdreport/20160404-thai-sdreport2015-en.pdf","http://thai.listedcompany.com/misc/sdreport/sd2015-en/sdreport2015-en.html#p=1","In accordance - Core",NA,NA,"Not Used",NA,"No","State-owned company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"678","The Emirates Group","MNE","Aviation","United Arab Emirates","Non-OECD / Non-DAC","Asia","25-9-2017","Environmental Report 2015-2016",2016,"Citing-GRI",NA,"https://cdn.ek.aero/downloads/ek/pdfs/environment/ENVIRONMENT-REPORT-2015-16.pdf?intcid=Environmental_report_image_01_185_callout_tcm233-3827890&intc_type=sidecallouts&intc_name=environmental_report_2015-16&intc_location=environment_reports&intc_creative=Environmental_report_image_01_185_callout_tcm233-3827890.jpg",NA,NA,NA,NA,NA,NA,"Subsidiary","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"679","Tiroler Flughafenbetriebsgesellschaft m.b.H.","Large","Aviation","Austria","OECD","Europe","15-3-2018","Nachhaltigkeitsbericht 2016",2016,"GRI - G4","https://www.innsbruck-airport.com/media/17251/Nachhaltigkeitsbericht%202016_Daten%202015_WEB.pdf","https://www.innsbruck-airport.com/en/company/press/news-2016/nachhaltigkeitsbericht-2016","In accordance - Core",NA,NA,"Not Used",NA,"No","Private company","Non-listed","No","Yes","No","No","Yes","Yes","Accountant","Other","No","Entire sustainability report","Not specified","No","No","No","No",NA,NA,"No",NA,"No","No"
"680","Toronto Pearson - GTAA","Large","Aviation","Canada","OECD","Northern America","13-7-2016","GTAA Annual Report 2015",2016,"GRI - G4","http://www.torontopearson.com/uploadedFiles/GTAA/Content/Publications/GTAA_AR_2015_FINAL.pdf","http://www.torontopearson.com/en/AnnualReports/##","In accordance - Comprehensive",NA,NA,"Airport Operators","http://www.torontopearson.com/uploadedFiles/GTAA/Content/Publications/GRI_G4_2015-%20Supplement_(final).pdf","No","Non-profit organization","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"681","Turkish Airlines","Large","Aviation","Turkey","DAC-UMICT","Asia","5-2-2017","Sustainability Report 2015",2016,"GRI - G4","http://investor.turkishairlines.com/documents/ThyInvestorRelations/download/icerikler/THY_2015_Sustainability_Report_vF.pdf",NA,"In accordance - Core",NA,NA,"Not Used",NA,"No","Private company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,"Materiality Disclosures Service","No",NA,"No","No"
"682","United Aircraft Corporation","Large","Aviation","Russian Federation","Non-OECD / Non-DAC","Europe","9-11-2016","Annual report 2015",2016,"GRI - G4","http://omksteel.com/upload/docs/AR_2015_OMK_Eng.pdf","http://ar2015.omk.ru/index.en.html","In accordance - Core",NA,NA,"Not Applicable",NA,"No","State-owned company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"683","United Airlines","Large","Aviation","United States of America","OECD","Northern America","22-12-2016","2015 Corporate Responsibility Report",2016,"Non - GRI",NA,"http://crreport.united.com/",NA,NA,NA,NA,NA,NA,"Subsidiary","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"684","Virgin Atlantic","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","28-12-2016","Sustainability Report 2016",2016,"Non - GRI","https://www.virginatlantic.com/content/dam/vaa/documents/footer/sustainability/Virgin_Atlantic_Full_Sustainability_Report_2016.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"685","Virgin Australia","Large","Aviation","Australia","OECD","Oceania","22-12-2016","Virgin australia group ANNUAL REPORT 2016",2016,"Non - GRI","https://www.virginaustralia.com/cs/groups/internetcontent/@wc/documents/webcontent/~edisp/2016-annual-report.pdf",NA,NA,NA,NA,NA,NA,NA,"Subsidiary","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"686","Volaris","Large","Aviation","Mexico","DAC-UMICT","Latin America & the Caribbean","8-6-2016","Informe de Responsabilidad Social 2015",2016,"GRI - G4","http://s1.q4cdn.com/286092486/files/doc_financials/Annual-Report/2015/Volaris_2015_Sustentabilidad.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No","No"
"687","Xiamen Airlines","Large","Aviation","Mainland China","DAC-UMICT","Asia","20-2-2017","2015 CSR Report",2016,"Citing-GRI","http://img.xiamenair.com/UploadFiles/KEFile/file/20160801/20160801143717_8240.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
"688","Zodiac Aerospace","MNE","Aviation","France","OECD","Europe","20-6-2017","Business Report 2015-2016",2016,"Non - GRI",NA,NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No",NA,"No",NA
